companyId, companyName
1201,Satch-Mo
1202,Program de Credits of Impuc
1203,Nunez-Gowan
1204,Greentrees Films
1205,BBC Scotland
1206,WGBH Boston
1207,Summer Knowledge LLC
1208,Taurus Film
1209,Bandeira Entertainment
1210,Errol Morris Films
1211,Fourth Floor Pictures
1212,Alchemy Filmworks
1213,Tapson Steel Films Productions
1214,Aaargh! Animation
1215,Posthorn Pictures
1216,Giv'en Films
1217,ChubbCo Film
1218,Tiger Aspect Productions
1219,Dragon Pictures
1220,Ghoulardi Film Company
1221,Big Bug Pictures
1222,ASQA Film Partnership
1223,101st Street Films
1224,Intermedia Films
1225,Chrysalis Films
1226,Polar Entertainment Corporation
1227,Die Hauskunst
1228,Rimb Production
1229,Mel's Cite du Cinema
1230,Fox Animation Studios
1231,The Big Gun Project
1232,Little Wolf Entertainment
1233,Polar Productions
1234,Butcher's Run Productions
1235,ASK Kodansha
1236,NDF Inc.
1237,Jean Doumanian Productions
1238,Sweetland Films
1239,Lawrence Bender Productions
1240,Be Gentlemen Limited Partnership
1241,Konrad Pictures
1242,Craven-Maddalena Films
1243,The Image Organization
1244,Danjaq
1245,Mighty Mighty Afrodite Productions
1246,Dune Films
1247,Moonstone Entertainment
1248,Elysian Dreams
1249,RTBF
1250,Freeway Films
1251,WFE Production
1252,Cofimage 8
1253,Pathe Center du Cinema et Audiovisuel France
1254,Leeds/Ben-Ami Productions
1255,Sheen Productions
1256,Mystery Clock Cinema
1257,Stargate Studios
1258,Arts Council of England
1259,National Lottery
1260,Gruber Bros.
1261,Tomboy Films
1262,Winchester Multimedia PLC
1263,Columbia TriStar
1264,Fragile Films
1265,Calimari Productions
1266,Synchronistic Pictures
1267,Scala Productions
1268,New Amsterdam Entertainment
1269,Medusa Film
1270,Stardust International
1271,Rialto Films
1272,Code Entertainment
1273,Scena International
1274,Wildgaze Films
1275,Unthank Films
1276,Goldwyn Entertainment Company
1277,Scala Productionss
1278,MacGillivray Freeman Films
1279,IMAX
1280,Arcturus Motion Pictures
1281,Polartec
1282,Dinamo Entertainment
1283,Jacobs/Mutrux
1284,Office Kitano
1285,Tokyo FM
1286,TV Tokyo
1287,Lakeshore International
1288,Lyrick Studios
1289,Irwin Allen Productions
1290,Prelude Pictures
1291,Saltire Entertainment
1292,Magnolia Films
1293,Jasmine Productions Inc.
1294,Enchanter Entertainment
1295,Manifest Film Company
1296,Strength Ltd.
1297,Abbas Kiarostami Productions
1298,Kanoon
1299,First Floor Features
1300,Almerica Films
1301,FGM Entertainment
1302,Village Roadshow Pictures
1303,Film Afrika Worldwide
1304,Clipsal Films
1305,Alta Vista
1306,HSX Films
1307,Chase Productions
1308,Manhattan Project
1309,Centropolis Film Productions
1310,Fried Films
1311,Rhino Films
1312,Fear and Loathing LLC
1313,Shark Productions
1314,Di Novi Pictures
1315,Fortis Films
1316,Nordic Screen Production AS
1317,Norsk Filminstitutt
1318,Essential Films
1319,Roxy Film
1320,BR
1321,Antidote Films (I)
1322,391 Productions
1323,Tritone Productions
1324,Joel Castleberg Productions
1325,Ten Thirteen Productions
1326,Treasure Entertainment
1327,Easkel Media
1328,McElroy & McElroy
1329,Picnic Productions Pty. Ltd.
1330,British Empire Films Australia
1331,ShadowCatcher Entertainment
1332,Gray Daisy Films
1333,Jaffilms Inc.
1334,Madeline Films
1335,Truth and Soul Pictures Inc
1336,Protozoa Pictures
1337,Harvest Filmworks
1338,Plantain Films
1339,DuArt
1340,Anyway Productions
1341,Reynolds Pictures
1342,Samuel Goldwyn Productions
1343,Two Cities Films
1344,J. Arthur Rank Organisation
1345,Hecht-Lancaster Productions
1346,Seven Arts Productions
1347,Woodfall Film Productions
1348,Highland Films
1349,Warwick Film Productions
1350,Florin Productions
1351,Jerome Hellman Productions
1352,D'Antoni Productions
1353,Schine-Moore Productions
1354,"Allied Stars, Ltd."
1355,Mirage Entertainment
1356,Recorded Pictures Company
1357,Soprofilms
1358,TAO Film
1359,Yanco
1360,Star Partners II Ltd.
1361,Palomar Pictures International
1362,Gus Productions
1363,Edge City
1364,Waverly Films
1365,Allagash Films
1366,Producciones Kaplan S.L.
1367,Delphi V Productions
1368,"Henson Associates, Inc."
1369,Henson Organisation
1370,Heron Communications
1371,Georgetown Productions Inc.
1372,Sean S. Cunningham Films
1373,Jason Productions
1374,"Friday Four, Inc."
1375,Terror Films
1376,Friday Four Films Inc.
1377,Horror Inc.
1378,Falcon International Productions
1379,Galaxy International Releasing
1380,Magnum Pictures Inc.
1381,Magnum Pictures
1382,Return of Myers
1383,The Return of Myers
1384,Simcom Limited
1385,Prom Night Productions
1386,Hoya Productions
1387,St. Petersburg Clearwater Film Commission
1388,UFA
1389,Kent Productions
1390,Pathé
1391,Lolita Productions
1392,Hoyts Film Partnership
1393,Behavioral Problem Productions Ltd.
1394,Tapestry Films
1395,New Star Entertainment
1396,Viking Film
1397,Buena Vista Pictures
1398,Carlo Ponti Production
1399,Tobis
1400,Svenska Filminstitutet
1401,SVT
1402,Cinematograph AB
1403,Personafilm
1404,FilmDallas Pictures
1405,Bountiful Film Partners
1406,Antron Media Production
1407,Les Productions Artistes Associés
1408,Ital-Noleggio Cinematografico
1409,Lotar Film Productions
1410,Mafilm
1411,Objektív Film
1412,Lobell/Bergman Productions
1413,Oz Productions Ltd.
1414,Walt Disney Studios Motion Pictures
1415,Walt Disney Studio
1416,Lisberger/Kushner
1417,L.A. Films
1418,Aspen Film Society
1419,Bakshi Productions
1420,Saul Zaentz Film Productions
1421,Virgin Films
1422,Umbrella-Rosenblum Film Production
1423,Atlantic Releasing Corporation
1424,Virgin Benelux
1425,Virgin Schallplatten
1426,TAFT Entertainment Pictures
1427,Sunn Classic Pictures
1428,Hal Roach Studios
1429,Cinema Group
1430,Planet Productions
1431,Angeles Entertainment Group
1432,Inverness Productions
1433,Gatlin
1434,Sullivan Bluth Studios
1435,DeBart
1436,Famous Players Limited
1437,Selta Films
1438,International Cinema Corporation (ICC)
1439,Cine-Neighbor
1440,Filmédis
1441,Suede Film
1442,Chenault Productions
1443,APJAC Productions
1444,Jerry Lewis Enterprises
1445,Sagittarius Productions
1446,Nepenthe Productions
1447,Watership Productions
1448,Aurora
1449,Mrs. Brisby Ltd.
1450,Legend Production Company
1451,Jonesfilm
1452,The Jozak Company
1453,Decade
1454,CAT Films
1455,Mimosa Films
1456,Weintraub Entertainment Group
1457,Elrina Investment
1458,Keystone Entertainment
1459,Maljack Productions
1460,William Castle Productions
1461,Bavaria Studios
1462,Four Square Productions
1463,Troma Entertainment
1464,Tetragram
1465,Amen Ra Films
1466,Marvel Entertainment
1467,Imaginary Forces
1468,The Rainbow Film Company
1469,Revere Entertainment
1470,Jagtoria Films
1471,Transatlantic Pictures
1472,FilmColony
1473,Dollface
1474,Knock Films A.V.V.
1475,Val D'Oro Entertainment
1476,The Selznik Studio
1477,Vanguard Films
1478,Skirball Productions
1479,Frank Lloyd Productions
1480,Mayflower Pictures Corporation
1481,Gainsborough Pictures
1482,British International Pictures
1483,Carlyle Blackwell Productions
1484,Spanky Pictures
1485,Lionsgate
1486,Feature Film Project
1487,Cube Libre
1488,Harold Greenberg Fund
1489,Odeon Films
1490,Ontario Film Development Corporation
1491,Viacom Canada
1492,Medusa Produzione
1493,Melvin Simon Productions
1494,Market Street Productions
1495,Amercent Films
1496,American Entertainment Partners L.P.
1497,Mysterious Arts
1498,ABC Motion Pictures
1499,Delphi II Productions
1500,Sherwood
1501,ML Delphi Premier Productions
1502,Applied Action
1503,New Visions Pictures
1504,Rufglen Films
1505,JD Productions
1506,Monarch Pictures
1507,Ufland
1508,Original Film
1509,IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG
1510,Fade In Films
1511,Phoenician Films
1512,Apostle
1513,Filmline International
1514,Film Trustees Ltd.
1515,Aldrich Group
1516,Playboy Enterprises
1517,Avenue Pictures
1518,Pacific Data Images
1519,DreamWorks Animation
1520,SNL Studios
1521,Snider Than Thou Productions Inc.
1522,Embassy Pictures Corporation
1523,Palo Vista Productions
1524,Peter V. Miller Investment Corp.
1525,Dale Launer Production
1526,ABC Entertainment
1527,Patriot Pictures
1528,Jane Startz Productions
1529,Chaos Productions
1530,Harpo Films
1531,Midwinter Productions Inc.
1532,Larger Than Life Productions
1533,Charter Films Inc.
1534,Melampo Cinematografica
1535,Kuzui Enterprises
1536,Avenging Conscience
1537,Focus Features
1538,Laurel Entertainment
1539,Laurel Productions
1540,Darkside Movie
1541,Film Office
1542,Spooky Tooth Productions
1543,Storm King Productions
1544,The Turman-Morrissey Company
1545,J.K. Livin Productions
1546,Idea Entertainment
1547,Wessex Entertainment Group
1548,Big Dog Films
1549,Showtime Networks
1550,Flashpoint (I)
1551,Lynda Obst Productions
1552,Single Cell Pictures
1553,Kyra Productions
1554,City Light Films
1555,Terminal City Pictures
1556,Cannon Group
1557,Golan-Globus Productions
1558,Northbrook Films
1559,Fadsin Cinema Associates
1560,Initial Pictures
1561,Palace Productions
1562,Klasky-Csupo
1563,Magnolia Productions
1564,MACT Productions
1565,Videofilms
1566,Riofilm
1567,Initial Entertainment Group
1568,DR
1569,Nimbus Film
1570,Dreamland Productions
1571,Screen Classics (II)
1572,Toho Film (Eiga) Co. Ltd.
1573,"Toho Pictures, Inc."
1574,Tokyo Laboratory
1575,Christel Films
1576,Vincent Pictures
1577,Cornelius Productions
1578,Famous Films (II)
1579,London-Cannon Films
1580,Easedram
1581,Police Academy Productions
1582,VBT Productions
1583,Ballpark Productions Partnership
1584,Azoff Entertainment
1585,The Canton Company
1586,American Empirical Pictures
1587,Calash Corporation
1588,GGG
1589,Santa Claus Ltd.
1590,Raffaella Productions
1591,Elcajo Productions
1592,Anabasis N.V.
1593,Stone Group Pictures
1594,El Corazon Producciones S.A.
1595,Delphi IV Productions
1596,Paper Clip Productions
1597,Atlantic Entertainment Group
1598,Weintraub International Group
1599,National Lampoon Productions
1600,Merlin Films
1601,J & M
1602,Geisler-Roberdeau
1603,Argosy Pictures
1604,Bungalow 78 Productions
1605,Blue Wolf
1606,Farrell/Minoff
1607,Storm Entertainment
1608,Cattleya
1609,Cineritmo
1610,Film and General Productions
1611,Kingsgate Films
1612,The Oxford Film Company
1613,Morpheus
1614,Hyperion Pictures
1615,The Vista Organization
1616,New Century Entertainment Corporation
1617,20th Century Fox Television
1618,Lorimar Motion Pictures
1619,Regal Films
1620,Frostbacks
1621,Vortex
1622,Bryanston Distributing
1623,Ultra Muchos Productions
1624,Pan Arts
1625,Layton
1626,Rimfire Films
1627,Jay Weston Productions
1628,Tornasol Films
1629,Alta Films
1630,Road Movies Vierte Produktionen
1631,Scottish Arts Council Lottery Fund
1632,The Greenlight Fund
1633,Marmot Tandy Productions
1634,Iberoamericana Films Produccion
1635,Michael Powell (Theatre)
1636,Anglo-Amalgamated
1637,Ken Lipper/June Beallor Production
1638,Shoah Foundation
1639,Survivors of the Shoah Visual History Foundation
1640,Office de Radiodiffusion Télévision Française
1641,Ina
1642,Les Films Armorial
1643,Krátký film Praha – Studio Jiřího Trnky
1644,Midnight Sun Pictures
1645,Bel Air Entertainment
1646,Tiger Productions
1647,Crossroads Films
1648,Kramer-Tornell Productions
1649,Cubicle Inc.
1650,Makhmalbaf Film House Productions
1651,Hofflund/Polone
1652,Global Medien KG
1653,E-K-Corporation
1654,Columbus Circle Films
1655,Corn Cobb Productions
1656,Fifth Avenue Entertainment
1657,Park Avenue Productions
1658,Force Majeure Productions
1659,Illustra Films
1660,Polar Film
1661,Ross Hunter Productions
1662,Jennings Lang Productions
1663,Alligator Inc
1664,Palladium
1665,Meteor Joint Venture
1666,Apjac International
1667,The Filmakers Group
1668,Cruel Productions
1669,SKA Films
1670,Artémis Productions
1671,Orsans Productions
1672,Bel Age Distribution
1673,Red Bank Films
1674,The Carousel Picture Company
1675,No Prisoners Productions
1676,Origin Systems Inc.
1677,American Entertainment Investors
1678,Wing Commander Productions
1679,Digital Anvil
1680,Mantle Clinic II
1681,Lawrence P. Bachmann Productions
1682,Crystal Sky Worldwide
1683,Triumph
1684,Les Cinémas de la Zone
1685,Love Streams Productions
1686,Rankin/Bass Productions
1687,NEST Family Entertainment
1688,Heyday Films
1689,ETIC Films
1690,Adam Fields Productions
1691,Engulf & Devour Productions Inc.
1692,Groucho II Film Partnership
1693,Punch 21 Productions
1694,Mad Chance
1695,Jaret Entertainment
1696,Adela Pictures
1697,Cherry Alley Productions
1698,Filmanía S.L.
1699,Blue Horizon Productions
1700,Next Wave Films
1701,Flower Films
1702,Bushwood Pictures
1703,Never Been Kissed Productions
1704,Paragon Films Ltd.
1705,Hong Kong Film Directors Guild
1706,Kudzu
1707,Sogetel
1708,Lightmotive
1709,Gotham Entertainment Group
1710,C.E.O. Films
1711,Laguna Entertainment
1712,The Film Consortium
1713,L Films
1714,IRIS Films
1715,Las Producciones del Escorpion
1716,Alcon Entertainment
1717,Dogstar Films
1718,3 Miles Apart Productions Ltd.
1719,Bona Fide Productions
1720,Natural Nylon Entertainment
1721,Serendipity Point Films
1722,The Harold Greenberg Fund
1723,Union Générale Cinématographique
1724,Canadian Television Fund
1725,Team Todd
1726,Winslow Partners Ltd.
1727,Thomas Coleman and Michael Rosenblatt Productions
1728,Film Development Fund
1729,Concorde Pictures
1730,Trinity Pictures
1731,Working Dog
1732,Hummingbird Communications
1733,Father Productions
1734,Engine Film
1735,Sputnik Productions
1736,TV Man Union
1737,Win's Entertainment Ltd.
1738,Sanford/Pillsbury Productions
1739,Navert Film
1740,Kamera Film Unit
1741,Hammer Film Productions
1742,Dovemead Films
1743,Film Export A.G.
1744,Cantharus Productions
1745,Hemdale
1746,Cinema '84/Greenberg Brothers Partnership
1747,Winchester Pictures Corporation
1748,Allied Artists Pictures
1749,Clover Productions
1750,Melville Productions
1751,Hill-Hecht-Lancaster Productions
1752,Jeffrey Pictures Corp.
1753,Bookshop Productions
1754,Notting Hill Pictures
1755,Spyglass Entertainment
1756,Kintop Pictures
1757,ICAIC
1758,Mindfire Entertainment
1759,Triad Studios
1760,Anarchist's Convention Films
1761,Screen Gems
1762,Green/Renzi
1763,CITY-TV
1764,Sidecar Films & TV
1765,Edgar Rice Burroughs Inc.
1766,MFP Munich Film Partners GmbH & Company I. Produktions KG
1767,Neufeld Rehme Productions
1768,Sciarlò
1769,X Filme Creative Pool
1770,Arena Films
1771,Axiom Films
1772,Globe Films
1773,SBS Independent
1774,Screen Partners Ltd.
1775,TPS Cinéma
1776,EFVE
1777,Tangled Web Productions
1778,Comedy Central
1779,Comedy Central Films
1780,South Park Studios
1781,"Todman, Simon, LeMasters Productions"
1782,Sonnenfeld Josephson Worldwide Entertainment
1783,Zide-Perry Productions
1784,Arlington Road Productions Corporation
1785,Gorai / Samuelson Productions
1786,Samuelson Productions
1787,Sofilmka
1788,Sofadinko
1789,Haxan Films
1790,Hobby Films
1791,Pole Star
1792,Rocking Chair Productions
1793,Delphi Films
1794,Black Rhino Productions
1795,KC Medien AG
1796,DiC Entertainment
1797,Riche-Ludwig Productions
1798,Groucho III Film Partnership
1799,Sneak Preview Entertainment
1800,Free Range Films
1801,Fresh Produce Company
1802,Seattle Pacific Investments
1803,Harris-Kubrick Productions
1804,Minotaur Productions
1805,Universal International Pictures
1806,Allied Artists
1807,Transworld Pictures
1808,Les Films du Carrosse
1809,Sédif Productions
1810,Sédif Productions (as S.E.D.I.F.)
1811,Feldman/Meeker Productions
1812,De Laurentiis
1813,Crimes of the Heart S.A
1814,Kindred Limited Partnership
1815,Ciné Valse
1816,Philippe Dussart
1817,Cinétudes Films
1818,Kingsmere Productions Ltd.
1819,Roger Corman Productions
1820,Santa Clara Productions
1821,Lorimar Productions
1822,American Filmworks
1823,Scary Stuff
1824,Barry Mendel Productions
1825,Irish Dreamtime
1826,Solar Productions
1827,Simkoe
1828,Picture Palace North
1829,Culpan Productions LLC
1830,Industry Entertainment
1831,Two Girls Productions
1832,Base 12 Productions
1833,Corrupter Production Service Ltd.
1834,Takoma Entertainment
1835,KISS Nation
1836,Head On Productions
1837,Alta Vista Productions
1838,International Film Corporation
1839,Famous Films
1840,Kettledrum Films
1841,Cometstone Pictures
1842,American Entertainment Partners II L.P.
1843,Dalton Films
1844,The Mount Company
1845,Cinema City Films
1846,Christmas Tree Films
1847,Baumgarten-Prophet Entertainment
1848,IndieProd Company Productions
1849,Madhouse
1850,Rex Entertainment
1851,Suntaur Entertainment Company
1852,Calliope Films
1853,Falcon's Flight
1854,Seven Arts Pictures
1855,Tom Ward Enterprises
1856,Berwin and Dempsey
1857,Exposed Film Productions AS
1858,Ministère de la culture
1859,Douri Films
1860,Ciné Libre
1861,ACCI
1862,38 Productions
1863,Fida Attieh Productions
1864,Fuji Television Network
1865,Caldix
1866,Apple Corps
1867,TVC London
1868,King Features Production
1869,Jinks/Cohen Company
1870,Talking Heads
1871,Arnold Stiefel Company
1872,Palm Pictures
1873,Penthouse Films International
1874,Felix Cinematorgrafica
1875,Proscenium Films
1876,Walter Shenson Films
1877,Innovisions
1878,Vistar Films
1879,Hal Wallis Productions
1880,Nancy Enterprises Inc. (I)
1881,Elmer Enterprises
1882,BLT Productions
1883,Province of British Columbia Production Services Tax Credit
1884,Millennium Films
1885,Children's Television Workshop (CTW)
1886,Grand March Productions
1887,Amy Robinson Productions
1888,Baldwin/Cohen Productions
1889,Village-A.M. Partnership
1890,Coast Ridge
1891,Junger Witt Productions
1892,Marked Entertainment
1893,Quadra Entertainment
1894,Sol C. Siegel Productions
1895,Societa Investimenti Milanese (S.I.M.)
1896,Vides Produzione
1897,George A. Romero Productions
1898,Fleischer Studios
1899,New Breed Productions
1900,Oak
1901,United International Pictures
1902,CIC Video
1903,Argentina Video Home
1904,The Independent Film Channel Productions
1905,IFC Films
1906,Hart-Sharp Entertainment
1907,Leonard Freeman Production
1908,Seasonal Film Corporation
1909,Maran Film
1910,Mars Film Produzione
1911,Cineguild
1912,Barclays Mercantile Industrial Finance
1913,JRS Productions
1914,Ljubavny Film
1915,Kinema Sarajevo
1916,Televizija Sarajevo
1917,Magna Theatre Corporation
1918,South Pacific Enterprises
1919,The Rodgers & Hammerstein Organization
1920,Paradis Films
1921,Orly Films
1922,Ciné Cinq
1923,La Générale d'Images
1924,Investimage 3
1925,Club des Investissments
1926,Sofica Sofinergie
1927,MKH
1928,Subafilms
1929,Jolly Film
1930,Ocean Films
1931,Green Parrot
1932,Trinity Filmed Entertainment
1933,Knickerbocker Films
1934,Forensic Films
1935,Code Productions
1936,The Picture Factory
1937,"The Straight Story, Inc"
1938,Werner Herzog Filmproduktion
1939,Wildlife Films Peru
1940,Filmverlag der Autoren
1941,Xi'an Film Studio
1942,Destination Films
1943,Green Moon Productions
1944,Global Entertainment Productions
1945,Colomby/Keaton Productions
1946,Lowndes Productions Limited
1947,Steven S.A.
1948,Monterey Films
1949,Bruce Brown Films
1950,Alpine Pictures
1951,Paradise
1952,Green Man Productions
1953,Dark Castle Entertainment
1954,dentsu
1955,Tokuma Shoten
1956,DENTSU Music And Entertainment
1957,Nippon Television Network Corporation
1958,Studio Ghibli
1959,Nibariki
1960,TNDG
1961,Café Productions
1962,Zephir Film
1963,Independent Film Channel
1964,YLE
1965,George Street Pictures
1966,The Lloyd Segan Company
1967,Kaitz Productions
1968,Mann/Roth Productions
1969,Civilian Pictures
1970,Bluemark Productions
1971,C-Hundred Film Corporation
1972,Cineplex
1973,ARP Sélection
1974,Wild Street Pictures
1975,Richard Pryor Productions
1976,Creepshow Films Inc.
1977,United Film Distribution Company (UFDC)
1978,Empire Pictures
1979,Buster Keaton Productions
1980,Joseph M. Schenck Productions
1981,Piranha Productions
1982,Royal Films International
1983,FAI
1984,Martin Poll Productions
1985,The Production Company
1986,Walter Seltzer Productions
1987,Brooksfilms Ltd.
1988,Orange Productions
1989,Belstar Productions
1990,Ciné Trail
1991,Gruskoff Film Organization
1992,Royal Bank of Canada
1993,Cinema Center Films
1994,Stockbridge-Hiller Productions
1995,Newtown Productions
1996,Cinema Group Ventures
1997,Haliburton Films
1998,Space Productions
1999,Cinépix
2000,TMS Pictures
2001,Dalco
2002,Smash Pictures
2003,STK Films
2004,Okko Production
2005,Shogakukan Production
2006,OLM
2007,Media Factory
2008,Creatures
2009,Tomy
2010,GAME FREAK
2011,Pikachu Project '98
2012,JR Kikaku
2013,Marquis Films Ltd
2014,Abandon Pictures
2015,Curb Entertainment
2016,Paddy Wagon Productions
2017,First Film Company
2018,Darryl F. Zanuck Productions
2019,Laurenfilm
2020,Sherwood Productions
2021,Olmos Productions
2022,Star Partners
2023,Filmways Pictures
2024,Venice Productions
2025,Sanford Productions (III)
2026,Compton Films
2027,Tekli British Productions
2028,Phalanx Productions
2029,Baltimore Spring Creek Pictures
2030,HAL Films
2031,Mandalay Pictures
2032,Karol Film Productions
2033,Adam Schroeder Entertainment
2034,Vía Digital
2035,Produzioni De Sica
2036,Cinecom Entertainment Group
2037,Film Gallery
2038,Red Dog Films
2039,Kurosawa Production Co.
2040,Film Four International
2041,Parkes/Lasker productions
2042,Aaron Spelling Productions
2043,India Take One Productions
2044,Mary Pickford Company
2045,Réalisation d'Art Cinématographique
2046,Bing Crosby Productions
2047,Selmur Productions
2048,Happy Madison Productions
2049,Quinta Communications
2050,Darkwoods Productions
2051,Fandango
2052,BBS Productions
2053,Last Picture Show Productions
2054,Morningside Productions
2055,Franklin/Waterman Productions
2056,Hahn Shin Corporation
2057,The Magnolia Project
2058,CanWest Global Communications Corporationt
2059,Onegin Productions
2060,Emotion Pictures
2061,Zeal Pictures
2062,Raybert Productions
2063,Pando Company Inc.
2064,Remus
2065,The Donners' Company
2066,Gran Via Productions
2067,Timnick Films
2068,Clear Blue Sky Productions
2069,Urania Pictures
2070,Titus Productions
2071,Scout Productions
2072,Channel Four
2073,Franchise Pictures
2074,Hammerhead Productions
2075,Screenland Pictures
2076,Corona-General
2077,Acrobat Productions
2078,Bright-Persky Associates
2079,New Visions
2080,Columbia-Delphi Productions
2081,Refugee Films
2082,Cinema Verity
2083,Warner Bros. Family Entertainment
2084,WW Production
2085,BFI
2086,VPRO
2087,Artificial Eye
2088,Allarts Enterprises
2089,Teshigahara Productions
2090,John Woolf Productions
2091,Coffee Stain Productions
2092,Steel Pictures
2093,Film Andes S.A.
2094,Japan Satellite Broadcasting (JSB)
2095,Imagica Lab.
2096,Atkinson/Knickerbocker Productions
2097,Sandollar
2098,Milestone Productions
2099,Les Artistes Anonymes
2100,Bad Lt. Productions
2101,Brood Syndicate
2102,B.D.S. Productions Inc.
2103,Quintet Productions
2104,MFF Feature Film Productions
2105,Snow Day Productions
2106,New Faction Pictures
2107,C.O.R.E. Digital Pictures
2108,Guangxi Film Studio
2109,Bejing New Picture Distribution Company
2110,Film Productions Asia
2111,Mars Production Corporation
2112,Columbia British Productions
2113,Nora Ephron Productions
2114,Nine Yards Productions
2115,Rational Packaging Company
2116,Lansdown Films
2117,Charles Chaplin Productions
2118,Edgewood Productions
2119,Marcel Hellman Productions
2120,Marty Katz Productions
2121,Curtis Hanson Productions
2122,City Block Productions
2123,Lord-Weaver
2124,Shiny Productions
2125,Neverland Films
2126,Plywood Productions
2127,Newton Productions
2128,NBI Productions
2129,Crown International Pictures
2130,Marimark Productions
2131,Apollo Associates
2132,FAM Productions
2133,Friedman-Lewis Productions
2134,The Jacobson Company
2135,Red Horizon Productions
2136,Kino Visión
2137,Origen Producciones Cinematograficas
2138,UGC YM
2139,NTV-Profit
2140,De Haven Productions
2141,Artists Entertainment Complex
2142,C.V. Whitney Pictures
2143,Anthony Productions
2144,Worldwide Productions
2145,CST Telecommunications
2146,Wolper Pictures
2147,Geechee Girls
2148,Heritage Films
2149,Camelot Pictures
2150,NBC Productions
2151,Blake Edwards Entertainment
2152,United British Artists (UBA)
2153,CBS Theatrical Films
2154,britannic
2155,Hard Eight Pictures
2156,Price
2157,Pathé Entertainment
2158,Star Partners III Ltd.
2159,Oregon Film Factory
2160,Stage III Productions
2161,Hialeah Park Studios
2162,Landers-Roberts Productions
2163,City Film
2164,21st Century Film Corporation
2165,Death Wish 5 Productions
2166,Mirage Studios
2167,Golden Harvest Pictures
2168,Clearwater Holdings Limited
2169,Valkyrie Films
2170,MGM Home Entertainment
2171,Michael Mann Productions
2172,John Davis
2173,Friendly Productions
2174,Varahonar Company
2175,Virgin Vision
2176,Two Arts Ltd.
2177,Stampede Entertainment
2178,Rossen Films
2179,Daiei Film
2180,Atelier 41
2181,Julia Phillips and Michael Phillips Productions
2182,Cohiba Pictures
2183,Cranium Films
2184,Feature Productions
2185,Wallis-Hazen Inc.
2186,Casablanca Filmworks
2187,Capella Films
2188,Creative Unit of Writers & Cinema Workers
2189,Unit Four
2190,Frank Yablans Presentations
2191,Regina Associates
2192,JLT Productions
2193,Munich Film Partners & Company (MFP) ROE Production
2194,Gaumont Production
2195,Julian Blaustein Productions
2196,Navarone Productions
2197,Mystery Train
2198,Bachelor Party Productions
2199,Aspect Ratio Film
2200,Twin Continental
2201,CIP Filmproduktion GmbH
2202,Northstar International
2203,Complex Corporation
2204,Triple Threat Talent
2205,Pacifica Film
2206,Assassin Films
2207,Nitrate Film
2208,ABC Pictures
2209,The Associates & Aldrich Company
2210,The Richard Shepherd Company
2211,NPV Entertainment
2212,Canal Plus Image International
2213,Celebrated Productions
2214,IMF Internationale Medien und Film GmbH & Co. Produktions KG
2215,Fallen Bird Productions Inc.
2216,Pacifica Film Distribution
2217,Wind Dancer Films
2218,Trigger Street Productions
2219,Zentropa Entertainments
2220,DR TV
2221,New Horizon Picture Corp.
2222,New Horizons Picture
2223,Third Elm Street Venture
2224,Mega Entertainment
2225,DDM Film Corporation
2226,Mill Film
2227,C & L
2228,Dawliz
2229,Irish Screen
2230,Fruit Salad Films
2231,Breathless Associates
2232,Miko Productions
2233,Produzioni Intersound
2234,Ebbets Field
2235,Télécip
2236,Hungarofilm
2237,SRG SSR
2238,RTS
2239,Südwestfunk (SWF)
2240,Pannónia Filmstúdió
2241,JTP Films
2242,Battlefield Productions
2243,Hi-Rez Films
2244,double A Films
2245,The Montecito Picture Company
2246,The Twelve Chairs Company
2247,Universal Marion Corporation (UMC)
2248,Delux Productions
2249,Woodline Productions
2250,Movie Masters
2251,Continent Film GmbH
2252,Harcourt Productions
2253,Centron Corporation
2254,Joel Productions
2255,Ciné-Tamaris
2256,centre mediterraneen de creation cinematographique
2257,Regent
2258,Clarion Films
2259,Dania Film
2260,National Cinematografica
2261,Medusa Distribuzione
2262,Highroad Productions
2263,Films 66
2264,Capitolina Produzioni Cinematografiche
2265,Mara Films
2266,Kings Road Entertainment
2267,Zealcorp Productions Limited
2268,BHE Films
2269,Mulberry Square Productions
2270,Embark Production
2271,American Film Institute (AFI)
2272,Magidson Films
2273,Otto Preminger Films
2274,Spheeris Films Inc.
2275,I.R.S. World Media
2276,Arturo González Producciones Cinematográficas
2277,River Road Productions
2278,Foxton Entertainment
2279,Stonebridge Entertainment
2280,Col.Ima.Son
2281,Revcom Télévision
2282,Astral Bellevue Pathé
2283,Simon Reeves Landsburg Productions
2284,Unity Productions
2285,Braveworld Productions
2286,Industrial Light & Magic
2287,Mad Max Films
2288,Crossroads
2289,The Badham-Cohen Group
2290,Winkast Film Productions
2291,Union
2292,Galactic Films
2293,Triple Ajaxxx
2294,Ion Pictures
2295,Videovision Entertainment
2296,Vanguard Productions
2297,Ideal
2298,Dave Bell Associates
2299,MTM Enterprises
2300,Nelvana
2301,Pathé Pictures International
2302,Shakespeare Film Company
2303,Dor Film Production Company
2304,Hungarian Motion Picture Fund
2305,ISL Film
2306,InterCom
2307,TV 2
2308,Vienna Film Financing Fund
2309,ORF
2310,Sovereign Pictures
2311,Marquis
2312,Jayne Productions Inc
2313,Aspen Productions
2314,The CKK Corporation
2315,F/M
